device,ID,DCGM_FI_DEV_POWER_USAGE,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION,DCGM_FI_DEV_GPU_UTIL,DCGM_FI_DEV_MEM_COPY_UTIL,DCGM_FI_PROF_SM_ACTIVE,DCGM_FI_PROF_SM_OCCUPANCY,DCGM_FI_PROF_DRAM_ACTIVE,DCGM_FI_DEV_CPU_UTIL_TOTAL
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.478,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653975329,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653981027,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653986738,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653992428,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.787,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32653998126,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
GPU,1,56.542,32654004020,0,0,0.000,0.000,0.000,0.000,
