device,ID,DCGM_FI_DEV_POWER_USAGE,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION,DCGM_FI_DEV_GPU_UTIL,DCGM_FI_DEV_MEM_COPY_UTIL,DCGM_FI_PROF_SM_ACTIVE,DCGM_FI_PROF_SM_OCCUPANCY,DCGM_FI_PROF_DRAM_ACTIVE,DCGM_FI_DEV_CPU_UTIL_TOTAL
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964805973,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,117.817,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,61,30,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964817851,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,118.195,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,117.421,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,117.421,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,117.421,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,117.421,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,117.421,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,117.421,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,117.421,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,117.421,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,117.421,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,117.421,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,117.421,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,117.421,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,117.421,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,117.421,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,117.421,39964830218,100,49,0.000,0.000,0.000,0.000,
GPU,2,117.421,39964830218,100,49,0.000,0.000,0.000,0.000,
