device,ID,DCGM_FI_DEV_POWER_USAGE,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION,DCGM_FI_DEV_GPU_UTIL,DCGM_FI_DEV_MEM_COPY_UTIL,DCGM_FI_PROF_SM_ACTIVE,DCGM_FI_PROF_SM_OCCUPANCY,DCGM_FI_PROF_DRAM_ACTIVE,DCGM_FI_DEV_CPU_UTIL_TOTAL
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958836203,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958842283,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958848366,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958854447,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958860519,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39958866602,0,0,0.000,0.000,0.000,0.000,
