device,ID,DCGM_FI_DEV_POWER_USAGE,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION,DCGM_FI_DEV_GPU_UTIL,DCGM_FI_DEV_MEM_COPY_UTIL,DCGM_FI_PROF_SM_ACTIVE,DCGM_FI_PROF_SM_OCCUPANCY,DCGM_FI_PROF_DRAM_ACTIVE,DCGM_FI_DEV_CPU_UTIL_TOTAL
GPU,2,59.692,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011204696,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.761,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011210708,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011216783,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011222735,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011228748,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.692,35011234778,0,0,0.000,0.000,0.000,0.000,
