device,ID,DCGM_FI_DEV_POWER_USAGE,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION,DCGM_FI_DEV_GPU_UTIL,DCGM_FI_DEV_MEM_COPY_UTIL,DCGM_FI_PROF_SM_ACTIVE,DCGM_FI_PROF_SM_OCCUPANCY,DCGM_FI_PROF_DRAM_ACTIVE,DCGM_FI_DEV_CPU_UTIL_TOTAL
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385135604,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385141689,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385147772,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385153859,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.405,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,0,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385160051,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385166149,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385166149,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385166149,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385166149,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385166149,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385166149,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385166149,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385166149,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385166149,1,0,0.000,0.000,0.000,0.000,
GPU,2,62.812,29385166149,1,0,0.000,0.000,0.000,0.000,
