device,ID,DCGM_FI_DEV_POWER_USAGE,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION,DCGM_FI_DEV_GPU_UTIL,DCGM_FI_DEV_MEM_COPY_UTIL,DCGM_FI_PROF_SM_ACTIVE,DCGM_FI_PROF_SM_OCCUPANCY,DCGM_FI_PROF_DRAM_ACTIVE,DCGM_FI_DEV_CPU_UTIL_TOTAL
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242327458,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242333240,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242339018,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242344801,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242350587,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37242356447,0,0,0.000,0.000,0.000,0.000,
