device,ID,DCGM_FI_DEV_POWER_USAGE,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION,DCGM_FI_DEV_GPU_UTIL,DCGM_FI_DEV_MEM_COPY_UTIL,DCGM_FI_PROF_SM_ACTIVE,DCGM_FI_PROF_SM_OCCUPANCY,DCGM_FI_PROF_DRAM_ACTIVE,DCGM_FI_DEV_CPU_UTIL_TOTAL
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253969257,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253975015,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253980777,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253986536,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253992242,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253998029,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253998029,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253998029,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253998029,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.200,37253998029,0,0,0.000,0.000,0.000,0.000,
