device,ID,DCGM_FI_DEV_POWER_USAGE,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION,DCGM_FI_DEV_GPU_UTIL,DCGM_FI_DEV_MEM_COPY_UTIL,DCGM_FI_PROF_SM_ACTIVE,DCGM_FI_PROF_SM_OCCUPANCY,DCGM_FI_PROF_DRAM_ACTIVE,DCGM_FI_DEV_CPU_UTIL_TOTAL
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869930383,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869936556,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869942707,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869948871,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869955018,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.172,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.102,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.102,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.102,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.102,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.102,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.102,37869961192,0,0,0.000,0.000,0.000,0.000,
GPU,1,61.102,37869961192,0,0,0.000,0.000,0.000,0.000,
